city,text,sentiment,created_at 
"New York, USA",For the Love of the Game by @WittigWorks Noah Henson @LesterEstelle @robbeckley1 of @Pillarmusic on @christianrockdn,0,Sun Mar 31 23:45:08 +0000 2019
"New York, USA",@FINALLEVEL You look like a killa in this portrait.,0,Sun Mar 31 23:45:14 +0000 2019
"New York, USA","@RyanAFournier Probably either another Lie, or a socialist democrat wearing a President Trump supporter's hat!!",0,Sun Mar 31 23:45:17 +0000 2019
Canada,@NPR lol,1,Sun Mar 31 23:45:19 +0000 2019
"New York, USA",@AllTruthOnly @ThurmanME @LisaMarieBoothe Both parties had candidates in racist areas trying to out racist eachothe? https://t.co/ra09dbsHcN,1,Sun Mar 31 23:45:19 +0000 2019
"Ottawa, Ontario",@DrJenGunter My older brothers did like to comment negatively on my appearance. The ED I subsequently developed was? https://t.co/PwKBjOfQkS,0,Sun Mar 31 23:45:27 +0000 2019
"New York, USA",I need to stop forgiving people after they?ve shown me their true colors???????,1,Sun Mar 31 23:45:28 +0000 2019
"New York, USA",@Flazors play me and hhunted,0,Sun Mar 31 23:45:39 +0000 2019
"Ottawa, Ontario",@Namendesc E eu que j? tentei usar como post-it... kkkk,0,Sun Mar 31 23:45:47 +0000 2019
"New York, USA",@LisaCorbett0261 @AndreaMango1 @Dodge_WCSD We all do!  ??????,0,Sun Mar 31 23:45:52 +0000 2019
"New York, USA",@LetsGoAmerks Already got my tickets ?? more people should too to keep those stupid crunch fans out!,0,Sun Mar 31 23:45:52 +0000 2019
Canada,When you know the kids messed up but that all is well that ends well?????? https://t.co/aaiI7XNuHg,0,Sun Mar 31 23:46:04 +0000 2019
"Papineauville, Qu?bec",Watched #Highwaymen .. was good. Would recommend.,0,Sun Mar 31 23:46:09 +0000 2019
"New York, USA",@Khartzell81 Nope!!!,0,Sun Mar 31 23:46:15 +0000 2019
"New York, USA","current weather in Rochester: snow, 30?F
86% humidity, wind 16mph, pressure 1015mb",0,Sun Mar 31 23:46:22 +0000 2019
"New York, USA","@costaojiverde Qui?n, donde?",0,Sun Mar 31 23:46:27 +0000 2019
"New York, USA",@Allisonnnreed YAY!! So proud love u????,0,Sun Mar 31 23:46:34 +0000 2019
"New York, USA",This is exactly what I'm talking about ????????? this dance is canceled until further notice.,0,Sun Mar 31 23:46:38 +0000 2019
"Gatineau, Qu?bec",Hmmmmmmmmm,0,Sun Mar 31 23:46:44 +0000 2019
"Ottawa, Ontario","This is why #drones are cool.??#rpas #uav 
https://t.co/nJwS9Qhth3",0,Sun Mar 31 23:46:54 +0000 2019
"New York, USA",@DuaneS39 How many fireable offenses do you need to be fired? I lost track from Bylsma,0,Sun Mar 31 23:46:56 +0000 2019
"New York, USA",@Allisonnnreed yeppp i see you bba congrats????,0,Sun Mar 31 23:47:02 +0000 2019
"New York, USA",@pvtjokerus Mine was Pat Paulson in NH primary.,0,Sun Mar 31 23:47:03 +0000 2019
Ottawa - Gatineau,"@Herne Nah, no shops have one. Looking for a private owner ;)",0,Sun Mar 31 23:47:08 +0000 2019
"Ottawa, Ontario",After watching only a single episode of @SchittsCreek my 7yo daughter is deadpanning Moira's lines.,1,Sun Mar 31 23:47:11 +0000 2019
"New York, USA","@RyanAFournier being that it's San Francisco, I have No Doubt that It's a Payed Pelosi Supporter!!",0,Sun Mar 31 23:47:11 +0000 2019
"New York, USA",M.I.A. - Borders (Official Music Video) https://t.co/XBLStHX0lY via @YouTube,0,Sun Mar 31 23:47:34 +0000 2019
Canada,"@ArleneDickinson @ArleneDickinson , I know it is a small thing but I #Love that you used his rank as per #protocol  Some have not  #RIP",0,Sun Mar 31 23:47:43 +0000 2019
"New York, USA",@jeff13164 America won today!,0,Sun Mar 31 23:47:43 +0000 2019
"New York, USA",@TomScibelli probably our hitting coach and or pitching coach.,1,Sun Mar 31 23:47:50 +0000 2019
"Gatineau, Qu?bec",??????????????????,0,Sun Mar 31 23:48:03 +0000 2019
"New York, USA",Good stuff.,1,Sun Mar 31 23:48:11 +0000 2019
"New York, USA",Incident on #VerrazanonarrowsBridge EB at Brooklyn Bound Upper Level https://t.co/3FLeqDqbNL,0,Sun Mar 31 23:48:17 +0000 2019
"Ottawa, Ontario","Wrote the word ""increased"" four times in one paragraph. I'm fine, I swear #FinalEssay #DeadlinesAreComing",1,Sun Mar 31 23:48:27 +0000 2019
"Cantley, Qu?bec",@WillyFtb @msrgear You bet brother. Priceless!,0,Sun Mar 31 23:48:40 +0000 2019
"Ottawa, Ontario","@ThatFishCreigh If that's your own creation you can give it your own name. A pun on ""wings"" maybe? Baby back wings?",0,Sun Mar 31 23:48:50 +0000 2019
"Ottawa, Ontario","I didn't even know this was a thing.  A falcon, a bird of prey, a predator bird can be an emotional support bird...? https://t.co/XKEI5o4Rx3",0,Sun Mar 31 23:49:00 +0000 2019
"New York, USA","Forever riding with my squad, we'll reload and be back... #TurnOffTheLightsThePartysOver? https://t.co/AwKNJpPeti",0,Sun Mar 31 23:49:13 +0000 2019
"Ottawa, Ontario","@BWildeGlobal Canes lose one and Habs sweep...Canes lose one in OT )-2-1), Habs go 2-1.  Any of those three scenari? https://t.co/pF3I9fcgeq",0,Sun Mar 31 23:49:19 +0000 2019
"New York, USA",https://t.co/SWQantF1RQ,0,Sun Mar 31 23:49:21 +0000 2019
"Nueva York, USA",@poniiana Jajaja estamos a 4? ????????,0,Sun Mar 31 23:49:27 +0000 2019
"New York, USA",@titMcGrit2 not better than Men In Tights https://t.co/OSPzAvd04N,0,Sun Mar 31 23:49:28 +0000 2019
"Ottawa, Ontario",The fact that the @GolfChannel is cutting into the @LPGA tour right now for the @ChampionsTour playoff when they on? https://t.co/eBQnb7vBTG,0,Sun Mar 31 23:49:52 +0000 2019
"Ottawa, Ontario","Get a free sketch with every mailed out product!! Lol I like doing these hockey ones!! Link in the bio! @ Ottawa, O? https://t.co/QEZ4MOFyuh",0,Sun Mar 31 23:49:56 +0000 2019
"New York, USA",Yankees gotta learn a thing or two about situational hitting,0,Sun Mar 31 23:50:03 +0000 2019
Canada,"@joeyalfieri Corey Schwab is their goalie coach .. team is ok .. can't score.. play a speedy, defensive game .. blo? https://t.co/0qe0XbAW9f",0,Sun Mar 31 23:50:04 +0000 2019
"New York, USA",Drinking a Multiple Infinities by @Artisanal_Brew @ Albany Ale &amp; Oyster ? https://t.co/rbnbJFCKhP,0,Sun Mar 31 23:50:06 +0000 2019
"New York, USA",????????,0,Sun Mar 31 23:50:14 +0000 2019
"New York, USA",Incident on #VerrazanonarrowsBridge WB at Staten Island Bound Upper Level https://t.co/qoBdItD0De,0,Sun Mar 31 23:50:18 +0000 2019
"New York, USA",@FiyahKxng I never felt a way when any other rapper got killed. Not to say that their lives weren?t important but N? https://t.co/j29eV6QcTQ,0,Sun Mar 31 23:50:19 +0000 2019
"New York, USA","In case you were unsure about this seasonal transition, we are here to clear it up for you and take the stress out? https://t.co/8GjJktgrKy",0,Sun Mar 31 23:51:05 +0000 2019
"Ottawa, Ontario",@twitandrewking Mmm #Loeb house #modernism #architecture https://t.co/GQal2PLJLi,0,Sun Mar 31 23:51:05 +0000 2019
"New York, USA",Cleared: Incident on #VerrazanonarrowsBridge WB at Staten Island Bound Upper Level,0,Sun Mar 31 23:51:22 +0000 2019
"Ottawa, Ontario","@SabrinasPhotos That's a great shot, the colours make the photo both intimate and surreal. Brilliant work.",0,Sun Mar 31 23:51:35 +0000 2019
"New York, USA",Move to Vegas,0,Sun Mar 31 23:51:36 +0000 2019
Canada,@francisja2607 So True Frank??That Was Far Too Close For Comfort??Reds Must Capitalise On Every Chance They Get &amp; Not? https://t.co/s6VV7QOcnK,1,Sun Mar 31 23:51:46 +0000 2019
"New York, USA",@Jillibean557 I think you're on FIRE ?? ??,0,Sun Mar 31 23:51:46 +0000 2019
"Ottawa, Ontario",@GeoffreyDLang @BWildeGlobal I'd prefer it wrapped up before...:-),0,Sun Mar 31 23:51:48 +0000 2019
"New York, USA",@Pauncho_Smith I think even hyper-introverted people tend to lose their minds in solitary. But I think it's better? https://t.co/nhE2EwAwYk,0,Sun Mar 31 23:51:49 +0000 2019
Canada,The Greatest Football Player Of All Time Edson Arantes Do Nascimento AKA Pele Holding his three(3) World Cup Trophi? https://t.co/ozKBo6mJq9,0,Sun Mar 31 23:51:50 +0000 2019
"Gatineau, Qu?bec",Lmaooooooooooo but what?s the problem? I?m cryin,0,Sun Mar 31 23:51:53 +0000 2019
"New York, USA",this is still so valid.,0,Sun Mar 31 23:51:57 +0000 2019
"New York, USA",???????????????? prayers lifted !!!!,0,Sun Mar 31 23:51:58 +0000 2019
"New York, USA",@zechariah1680 @AdamZagoria And that one and done led the team that?s for sure.,0,Sun Mar 31 23:52:08 +0000 2019
"New York, USA",@ChaseRiceMusic Have a fantastic time handsome ???? ?? Love you @ChaseRiceMusic ?? can't wait to see and meet you again in Clifton Park ????,0,Sun Mar 31 23:53:01 +0000 2019
"Ottawa, Ontario",@antoniosoueiss @YourfavCatleesi Thats a description not a name ??,0,Sun Mar 31 23:53:01 +0000 2019
"Ottawa, Ontario",@AndyEmCee So making this. Thank you,0,Sun Mar 31 23:53:05 +0000 2019
"Ottawa, Ontario","@Andrea_Khanjin @RodPhillips01 ?Today?s the last day to pollute for free; from today forward, you are being incenti? https://t.co/1DY7rhX2UU",0,Sun Mar 31 23:53:07 +0000 2019
"Ottawa, Ontario",Woah,0,Sun Mar 31 23:54:02 +0000 2019
"New York, USA","TOMORROW 4.1.19
https://t.co/a7lAELnch2 https://t.co/9pF5qH2aSs",0,Sun Mar 31 23:54:13 +0000 2019
"New York, USA",Psyched,0,Sun Mar 31 23:54:15 +0000 2019
"New York, USA",it's been 2 and half years and i'm still having regrets.,0,Sun Mar 31 23:54:15 +0000 2019
"New York, USA",??Alright Y?all !! My FIRST makeup tutorial is UP ONLINE ! Click the link to watch the full video on how to get into? https://t.co/hLewDjsS5Z,1,Sun Mar 31 23:54:20 +0000 2019
"Ottawa, Ontario",@BWildeGlobal WE assume teams battling for a spot will win one or two of their last three at the end of the season.? https://t.co/bKs9ukwv2r,0,Sun Mar 31 23:54:25 +0000 2019
"New York, USA",To our amazing ones...happy #TDOV #TransDayOfVisibility #TDOV2019,0,Sun Mar 31 23:54:29 +0000 2019
"New York, USA",I wanna be a brunch gay so bad but this body won?t allow it,0,Sun Mar 31 23:54:30 +0000 2019
"Ottawa, Ontario",@littlephz @lisegaluga @VirtualGiff @nancykawaja Thank you.,0,Sun Mar 31 23:54:31 +0000 2019
"Ottawa, Ontario",???? https://t.co/WJrNnbx5QO,0,Sun Mar 31 23:54:40 +0000 2019
"New York, USA",Miso Ginger Gay https://t.co/taz5D3Heqr,0,Sun Mar 31 23:55:23 +0000 2019
"Ottawa, Ontario",@coolcat_collin https://t.co/qBtTcCWDeS,0,Sun Mar 31 23:55:25 +0000 2019
"New York, USA",@itskealz Facts smh,0,Sun Mar 31 23:55:33 +0000 2019
"New York, USA","@DashingCripple This is a very specific feel that I know extremely well. I've been getting ""you got a fat ass now!""? https://t.co/wtAh8Qi1Xb",1,Sun Mar 31 23:55:40 +0000 2019
"Gatineau, Qu?bec","J'ai h?te ? @realBobWoodward, le plus grand journaliste am?ricain qui a d?voil? le Watergate et le seul ?crivain po? https://t.co/02aJLtvWBb",0,Sun Mar 31 23:55:48 +0000 2019
"Ottawa, Ontario",@jannarden Yess,0,Sun Mar 31 23:55:50 +0000 2019
"New York, USA",@JeopardySports @NOTSportsCenter Kentucky lost on the same day as Duke did makes even better.,0,Sun Mar 31 23:55:57 +0000 2019
"New York, USA",@alexisscarrasco Wow. Drop... dead... gorgeous.,0,Sun Mar 31 23:56:17 +0000 2019
"New York, USA","I had such an enlightening weekend, you always get called back to your true path",0,Sun Mar 31 23:56:35 +0000 2019
"Ottawa, Ontario","13:11 | ??????GGGGGOOOOOOAAALLLLL??????

OWEN COLE WINS IT IN DOUBLE OVERTIME!!!!!!!!!!

SENS LEAD THE SERIES 1-0!!!

OTT 2 | BRO 1

#RoadToBogart",0,Sun Mar 31 23:56:37 +0000 2019
"Ottawa, Ontario",I've visited every shopping mall in the Ottawa area in the past week. Giving up alcohol was supposed to help my fin? https://t.co/6hJOumNNyl,0,Sun Mar 31 23:56:38 +0000 2019
"Ottawa, Ontario","@jacktodd46 Yep.  For years western team fans complained about the east being too weak, so I'm not going to start c? https://t.co/GgvlWLCv1E",0,Sun Mar 31 23:56:52 +0000 2019
"New York, USA",@yeshua_porvida Our journey I have come to believe is 100% about developing complete humility! Humility is beautifu? https://t.co/mezALMwYz1,0,Sun Mar 31 23:56:54 +0000 2019
"Ottawa, Ontario","@Mista_Bones Thicker, the squares hold syrup etc lol :P",1,Sun Mar 31 23:56:56 +0000 2019
"New York, USA",@ProfessorGeorgy @MarkJMasterson ????????,0,Sun Mar 31 23:56:58 +0000 2019
"Ottawa, Ontario",@MuskokaMoneybag Disagree nobody in her position as of yet has done nearly as much as she,0,Sun Mar 31 23:56:59 +0000 2019
"Ottawa, Ontario",I wish more people would speak their minds. Maybe we would understand more and evolve quicker. More to compare to. More info ????,1,Sun Mar 31 23:57:01 +0000 2019
"New York, USA",@JeffKowalek Let?s see if his nerves are gone,0,Sun Mar 31 23:57:02 +0000 2019
"Ottawa, Ontario",@RebeccaRennerFL Stunning!,0,Sun Mar 31 23:57:07 +0000 2019
"New York, USA",@kosiszn Can you get college credit for that?,0,Sun Mar 31 23:57:17 +0000 2019
"Ottawa, Ontario",https://t.co/AuF2bUgrX8,0,Sun Mar 31 23:57:23 +0000 2019
"New York, USA",@AndyOz2 @NWSCaribou It's still March in the States,0,Sun Mar 31 23:57:24 +0000 2019
"New York, USA",@realDonaldTrump https://t.co/NC1cMNb2RH,0,Sun Mar 31 23:57:34 +0000 2019
"Gatineau, Qu?bec",Jsuis mort jawad il va faire le tour du monde la,0,Sun Mar 31 23:57:36 +0000 2019
"New York, USA",@titMcGrit2 https://t.co/gYD7VOx9e0,0,Sun Mar 31 23:57:48 +0000 2019
"New York, USA",Great vibes around me only ??,1,Sun Mar 31 23:57:53 +0000 2019
"New York, USA",@RonBrownstein @JoeNBC Such a shame that this country has to have this conversation.,0,Sun Mar 31 23:57:57 +0000 2019
"Ottawa, Ontario","13:11 | ??????GGGGGOOOOOOAAALLLLL??????

OWEN COLE WINS IT IN DOUBLE OVERTIME!!!!!!!!!!

SENS LEAD THE SERIES 1-0!!!

OTT? https://t.co/8SXrBLoCZL",0,Sun Mar 31 23:58:01 +0000 2019
"New York, USA",@ginatognoni @YRInsider This makes me very sad. We love you Gina!,0,Sun Mar 31 23:58:07 +0000 2019
"New York, USA","Confession: I hadn't shared the ""3 Mexican Countries"" image going around because it would have been easy to photosh? https://t.co/lirb2ejMZn",0,Sun Mar 31 23:58:09 +0000 2019
"New York, USA","@PamPark16604465 @romegeorgiaman3 There was an international inquiry into the ""apparent"" disappearance of the donat? https://t.co/9W5HqlUNDT",0,Sun Mar 31 23:58:16 +0000 2019
"New York, USA",Cleared: Incident on #VerrazanonarrowsBridge EB at Brooklyn Bound Upper Level,0,Sun Mar 31 23:58:17 +0000 2019
"New York, USA","I dead read people, i can smell your fakeness from a mile away",0,Sun Mar 31 23:58:22 +0000 2019
"New York, USA","Watch Young Atlantic on the Roller coaster ride ??
???????????????? too fun for real 
.
.

#rollercoaster #sneakerhead #fun? https://t.co/HMLXDPhBDO",1,Sun Mar 31 23:58:24 +0000 2019
"New York, USA",@DennisG58878004 @JewelsJones1 @GW1stPOTUS I'm going to need to see a lot more from Graham and I probably won't ever trust him.,1,Sun Mar 31 23:58:26 +0000 2019
"New York, USA",@churchAlmighty I have the same confusion to the sister. I?ll watch this movie.,0,Sun Mar 31 23:58:37 +0000 2019
"Ottawa, Ontario",A little Sunday project. Do you need your blade holders moved for balance or preference? We will epoxy the holes fo? https://t.co/cGIszKmFar,1,Sun Mar 31 23:58:40 +0000 2019
"New York, USA","Anyone that says nipssy deserves to die can get tf outta here, how dare you wish death on someone... especially whe? https://t.co/84uWy0RnDA",1,Sun Mar 31 23:58:46 +0000 2019
"Ottawa, Ontario","Mistake doners made when they thought this beto thing will work out:

They thought the traction and support he got? https://t.co/VI40RRQfP4",0,Sun Mar 31 23:58:53 +0000 2019
"New York, USA",Hanging out with princess 2 and 3 tonight?? https://t.co/fetgLRErHC,0,Sun Mar 31 23:58:56 +0000 2019
"New York, USA",@lno09281978 @TheNotriousBob @MsAFromBK @DragonMom98 @CKlemick @JustPlainT @buffalo_beth @Jack_WanderS @Brian102384? https://t.co/sDozTaYrgX,0,Sun Mar 31 23:59:12 +0000 2019
"New York, USA",ASKFJLDKDJN https://t.co/D1vcshqUru,0,Sun Mar 31 23:59:17 +0000 2019
"New York, USA",Lash extension coming soon to urbanebrowsandbeauty! How many of you have anxiously been waiting for them? Booking l? https://t.co/2NxT7IqexG,1,Sun Mar 31 23:59:27 +0000 2019
"New York, USA","@realDonaldTrump When we close the border let's totally close it nothing in or out people product  everything  
The? https://t.co/roULQJH8C2",0,Sun Mar 31 23:59:30 +0000 2019
"Ottawa, Ontario",Today is pjs &amp; couch/reading cookbooks/ drinking tea and painting ..soon to cook up some veggie parapadelle for din? https://t.co/weufT222za,1,Sun Mar 31 23:59:32 +0000 2019
"New York, USA",Don?t ask nobody about me but ME.,0,Sun Mar 31 23:59:32 +0000 2019
"New York, USA",@thisbumscuba Nonsense  im only 215 ??,0,Sun Mar 31 23:59:32 +0000 2019
"Low, Qu?bec","@JustMath19 Them: Name?
Me: Sylvie Schryburt
Them: What?
Me: S Y L V I E  Schry burt, it?s German
Them: Sylvia Shkr? https://t.co/ll50lcxWp4",0,Sun Mar 31 23:59:33 +0000 2019
"New York, USA",@ProfessorGeorgy @MarkJMasterson ?? As in BRAVO... That's amazing. I would run out of courage after I did my ears.,0,Sun Mar 31 23:59:40 +0000 2019
"New York, USA","@RealJack @TG2TruthSeeker ""Surprise, surprise, surprise!"", as Homer Pyle would say.",0,Sun Mar 31 23:59:42 +0000 2019
Canada,I cant. I just cant.,1,Sun Mar 31 23:59:50 +0000 2019
"New York, USA",Absolute rocket ??,0,Sun Mar 31 23:59:52 +0000 2019
"New York, USA",I had five US dollars left as I was driving home.   Thought I might as well pick up something.  Not #Ellicottville? https://t.co/7uWzKXRrCR,1,Sun Mar 31 23:59:53 +0000 2019
"Ottawa, Ontario",Today is the day when certain politicians have themselves photographed pumping gas.,0,Sun Mar 31 23:59:55 +0000 2019
"New York, USA",@ArlingtonPTSA @AHSHouseof2019 @pfanuele @DrJAEBrown @ArlingtonianNY It is completely based on GPA. Their only resp? https://t.co/eAl2xNHAEm,0,Sun Mar 31 23:59:59 +0000 2019
"Ottawa, Ontario",Good evening @OC_Transpo I hope this isnt a April Fools joke ! Aparently the 222 no longer operates after the 1st ? https://t.co/Vfj1gZ8MnY,0,Mon Apr 01 00:00:03 +0000 2019
"New York, USA",And still no championship!   Empty handed!,0,Mon Apr 01 00:00:04 +0000 2019
"New York, USA","Great night for #soup some good nourishment got the recipe from the new @forksoverknives magazine. Put good in, get? https://t.co/XXsnY7M7v3",0,Mon Apr 01 00:00:12 +0000 2019
"Gatineau, Qu?bec",090/365 I love a sunset. #365creativityproject #watercolour #gatineauartist #outaouaisartist #canadaartist @ Gatine? https://t.co/LIPVxkrrqR,0,Mon Apr 01 00:00:19 +0000 2019
"New York, USA",Like anyone would care everyone in their bubbles and high horses or working like a horse. I get reality i am tired? https://t.co/84e0gsIEY1,1,Mon Apr 01 00:00:31 +0000 2019
"New York, USA","Rush 
#nature #waterfall #crotondam #crotongorgepark @ Croton Gorge Park https://t.co/Tz7DAhE6pS",0,Mon Apr 01 00:00:32 +0000 2019
